Date, Open, High, Low, Close
01/21/22,14728.66,14868.45,14432.64,14438.40
01/20/22,15176.38,15347.62,14832.69,14846.46
01/19/22,15287.25,15382.00,15038.43,15047.84
01/18/22,15378.06,15446.30,15182.96,15210.76
01/14/22,15396.47,15617.18,15396.47,15611.59
01/13/22,15970.09,15990.38,15468.09,15495.62
01/12/22,15955.48,16017.39,15815.94,15905.10
01/11/22,15582.72,15848.56,15496.91,15844.12
01/10/22,15383.18,15627.92,15165.53,15614.43
01/07/22,15774.13,15835.00,15526.80,15592.19
01/06/22,15675.22,15900.60,15608.57,15765.36
01/05/22,16190.55,16249.23,15763.84,15771.78
01/04/22,16513.87,16513.87,16151.91,16279.73
01/03/22,16395.51,16504.13,16306.64,16501.77
12/31/21,16411.26,16464.62,16317.26,16320.08
12/30/21,16485.40,16569.62,16415.12,16429.10
12/29/21,16510.63,16548.92,16396.16,16491.01
12/28/21,16602.92,16607.19,16458.48,16488.66
12/27/21,16361.07,16567.64,16361.07,16567.50
12/23/21,16203.76,16360.75,16188.02,16308.21
12/22/21,15963.54,16186.25,15947.56,16180.14
12/21/21,15794.38,15997.61,15617.48,15986.28
12/20/21,15566.83,15662.61,15508.74,15627.64
12/17/21,15714.54,15960.25,15664.10,15801.46
12/16/21,16335.03,16340.53,15802.64,15863.94
12/15/21,15908.45,16301.27,15746.94,16289.59
12/14/21,15877.65,15995.21,15742.80,15914.90
12/13/21,16317.90,16332.63,16075.54,16082.55
12/10/21,16278.30,16339.12,16139.00,16331.98
12/09/21,16337.81,16413.28,16141.39,16149.57
12/08/21,16313.88,16401.10,16250.39,16394.34
12/07/21,16139.56,16343.67,16128.44,16325.66
12/06/21,15744.91,15898.59,15557.78,15846.16
12/03/21,16039.41,16089.61,15543.31,15712.04
12/02/21,15791.30,16066.32,15770.92,15990.76
12/01/21,16347.96,16427.19,15864.00,15877.72
11/30/21,16333.95,16454.56,16073.76,16135.92
11/29/21,16263.43,16437.16,16214.56,16399.24
11/26/21,16237.42,16302.58,15988.95,16025.58
11/24/21,16202.26,16370.56,16106.02,16367.81
11/23/21,16330.18,16417.50,16121.69,16306.72
11/22/21,16644.77,16764.85,16374.78,16380.98
11/19/21,16558.56,16625.86,16523.83,16573.34
11/18/21,16398.76,16501.92,16309.51,16482.97
11/17/21,16329.07,16398.95,16276.77,16308.07
